Fecha,Institución,Pacientes,Positivos,En_estudio
25/01/2022,SSJ,139,113,26
25/01/2022,HCG,124,112,12
25/01/2022,ISSSTE,52,10,42
25/01/2022,IMSS,544,295,249
25/01/2022,Privados,106,103,3
25/01/2022,SMM TLAJOMULCO,0,0,0
25/01/2022,SMM GUADALAJARA,0,0,0
25/01/2022,CRUZ ROJA,0,0,0
25/01/2022,SSMM ZAPOPAN,0,0,0
26/01/2022,SSJ,157,124,33
26/01/2022,HCG,131,117,14
26/01/2022,ISSSTE,54,16,38
26/01/2022,IMSS,543,279,264
26/01/2022,Privados,103,99,4
26/01/2022,SMM TLAJOMULCO,0,0,0
26/01/2022,SMM GUADALAJARA,0,0,0
26/01/2022,CRUZ ROJA,0,0,0
26/01/2022,SSMM ZAPOPAN,0,0,0
27/01/2022,SSJ,145,113,32
27/01/2022,HCG,105,93,12
27/01/2022,ISSSTE,60,14,46
27/01/2022,IMSS,550,307,243
27/01/2022,Privados,97,95,2
27/01/2022,SMM TLAJOMULCO,0,0,0
27/01/2022,SMM GUADALAJARA,0,0,0
27/01/2022,CRUZ ROJA,0,0,0
27/01/2022,SSMM ZAPOPAN,0,0,0
28/01/2022,SSJ,149,113,36
28/01/2022,HCG,137,122,15
28/01/2022,ISSSTE,58,24,34
28/01/2022,IMSS,566,307,259
28/01/2022,Privados,103,101,2
28/01/2022,SMM TLAJOMULCO,0,0,0
28/01/2022,SMM GUADALAJARA,0,0,0
28/01/2022,CRUZ ROJA,0,0,0
28/01/2022,SSMM ZAPOPAN,0,0,0
29/01/2022,SSJ,160,127,33
29/01/2022,HCG,137,120,17
29/01/2022,ISSSTE,57,35,22
29/01/2022,IMSS,535,316,219
29/01/2022,Privados,40,39,1
29/01/2022,SMM TLAJOMULCO,0,0,0
29/01/2022,SMM GUADALAJARA,0,0,0
29/01/2022,CRUZ ROJA,0,0,0
29/01/2022,SSMM ZAPOPAN,0,0,0
30/01/2022,SSJ,161,130,31
30/01/2022,HCG,136,116,20
30/01/2022,ISSSTE,49,28,21
30/01/2022,IMSS,540,365,175
30/01/2022,Privados,28,28,0
30/01/2022,SMM TLAJOMULCO,0,0,0
30/01/2022,SMM GUADALAJARA,0,0,0
30/01/2022,CRUZ ROJA,0,0,0
30/01/2022,SSMM ZAPOPAN,0,0,0
31/01/2022,SSJ,161,128,33
31/01/2022,HCG,135,118,17
31/01/2022,ISSSTE,49,26,23
31/01/2022,IMSS,582,307,275
31/01/2022,Privados,90,88,2
31/01/2022,SMM TLAJOMULCO,0,0,0
31/01/2022,SMM GUADALAJARA,0,0,0
31/01/2022,CRUZ ROJA,0,0,0
31/01/2022,SSMM ZAPOPAN,0,0,0
01/02/2022,SSJ,164,137,27
01/02/2022,HCG,143,123,20
01/02/2022,ISSSTE,51,27,24
01/02/2022,IMSS,569,315,254
01/02/2022,Privados,97,94,3
01/02/2022,SMM TLAJOMULCO,0,0,0
01/02/2022,SMM GUADALAJARA,0,0,0
01/02/2022,CRUZ ROJA,0,0,0
01/02/2022,SSMM ZAPOPAN,0,0,0
02/02/2022,SSJ,149,126,23
02/02/2022,HCG,147,127,20
02/02/2022,ISSSTE,52,27,25
02/02/2022,IMSS,560,308,252
02/02/2022,Privados,95,94,1
02/02/2022,SMM TLAJOMULCO,0,0,0
02/02/2022,SMM GUADALAJARA,0,0,0
02/02/2022,CRUZ ROJA,0,0,0
02/02/2022,SSMM ZAPOPAN,0,0,0
03/02/2022,SSJ,143,119,24
03/02/2022,HCG,145,128,17
03/02/2022,ISSSTE,52,34,18
03/02/2022,IMSS,553,288,265
03/02/2022,Privados,92,90,2
03/02/2022,SMM TLAJOMULCO,0,0,0
03/02/2022,SMM GUADALAJARA,0,0,0
03/02/2022,CRUZ ROJA,0,0,0
03/02/2022,SSMM ZAPOPAN,0,0,0
04/02/2022,SSJ,137,113,24
04/02/2022,HCG,141,128,13
04/02/2022,ISSSTE,84,53,31
04/02/2022,IMSS,551,289,262
04/02/2022,Privados,93,92,1
04/02/2022,SMM TLAJOMULCO,0,0,0
04/02/2022,SMM GUADALAJARA,0,0,0
04/02/2022,CRUZ ROJA,0,0,0
04/02/2022,SSMM ZAPOPAN,0,0,0
05/02/2022,SSJ,130,102,28
05/02/2022,HCG,134,120,14
05/02/2022,ISSSTE,48,28,20
05/02/2022,IMSS,511,290,221
05/02/2022,Privados,55,54,1
05/02/2022,SMM TLAJOMULCO,0,0,0
05/02/2022,SMM GUADALAJARA,0,0,0
05/02/2022,CRUZ ROJA,0,0,0
05/02/2022,SSMM ZAPOPAN,0,0,0
06/02/2022,SSJ,122,95,27
06/02/2022,HCG,138,122,16
06/02/2022,ISSSTE,48,36,12
06/02/2022,IMSS,492,286,206
06/02/2022,Privados,19,18,1
06/02/2022,SMM TLAJOMULCO,0,0,0
06/02/2022,SMM GUADALAJARA,0,0,0
06/02/2022,CRUZ ROJA,0,0,0
06/02/2022,SSMM ZAPOPAN,0,0,0
07/02/2022,SSJ,118,96,22
07/02/2022,HCG,133,121,12
07/02/2022,ISSSTE,42,30,12
07/02/2022,IMSS,534,289,245
07/02/2022,Privados,0,0,0
07/02/2022,SMM TLAJOMULCO,0,0,0
07/02/2022,SMM GUADALAJARA,0,0,0
07/02/2022,CRUZ ROJA,0,0,0
07/02/2022,SSMM ZAPOPAN,0,0,0
08/02/2022,SSJ,114,82,32
08/02/2022,HCG,125,114,11
08/02/2022,ISSSTE,40,28,12
08/02/2022,IMSS,515,246,269
08/02/2022,Privados,74,74,0
08/02/2022,SMM TLAJOMULCO,0,0,0
08/02/2022,SMM GUADALAJARA,0,0,0
08/02/2022,CRUZ ROJA,0,0,0
08/02/2022,SSMM ZAPOPAN,0,0,0
09/02/2022,SSJ,95,71,24
09/02/2022,HCG,116,108,8
09/02/2022,ISSSTE,41,31,10
09/02/2022,IMSS,490,252,238
09/02/2022,Privados,53,52,1
09/02/2022,SMM TLAJOMULCO,0,0,0
09/02/2022,SMM GUADALAJARA,0,0,0
09/02/2022,CRUZ ROJA,0,0,0
09/02/2022,SSMM ZAPOPAN,0,0,0
10/02/2022,SSJ,97,74,23
10/02/2022,HCG,109,106,3
10/02/2022,ISSSTE,38,29,9
10/02/2022,IMSS,465,256,209
10/02/2022,Privados,65,64,1
10/02/2022,SMM TLAJOMULCO,0,0,0
10/02/2022,SMM GUADALAJARA,0,0,0
10/02/2022,CRUZ ROJA,0,0,0
10/02/2022,SSMM ZAPOPAN,0,0,0
11/02/2022,SSJ,106,79,27
11/02/2022,HCG,105,98,7
11/02/2022,ISSSTE,34,24,10
11/02/2022,IMSS,436,255,181
11/02/2022,Privados,61,61,0
11/02/2022,SMM TLAJOMULCO,0,0,0
11/02/2022,SMM GUADALAJARA,0,0,0
11/02/2022,CRUZ ROJA,0,0,0
11/02/2022,SSMM ZAPOPAN,0,0,0
12/02/2022,SSJ,96,67,29
12/02/2022,HCG,96,91,5
12/02/2022,ISSSTE,32,19,13
12/02/2022,IMSS,391,255,136
12/02/2022,Privados,35,35,0
12/02/2022,SMM TLAJOMULCO,0,0,0
12/02/2022,SMM GUADALAJARA,0,0,0
12/02/2022,CRUZ ROJA,0,0,0
12/02/2022,SSMM ZAPOPAN,0,0,0
13/02/2022,SSJ,94,65,29
13/02/2022,HCG,93,90,3
13/02/2022,ISSSTE,32,17,15
13/02/2022,IMSS,377,255,122
13/02/2022,Privados,13,12,1
13/02/2022,SMM TLAJOMULCO,0,0,0
13/02/2022,SMM GUADALAJARA,0,0,0
13/02/2022,CRUZ ROJA,0,0,0
13/02/2022,SSMM ZAPOPAN,0,0,0
14/02/2022,SSJ,93,65,28
14/02/2022,HCG,91,89,2
14/02/2022,ISSSTE,29,17,12
14/02/2022,IMSS,366,288,78
14/02/2022,Privados,61,60,1
14/02/2022,SMM TLAJOMULCO,0,0,0
14/02/2022,SMM GUADALAJARA,0,0,0
14/02/2022,CRUZ ROJA,0,0,0
14/02/2022,SSMM ZAPOPAN,0,0,0
15/02/2022,SSJ,92,75,17
15/02/2022,HCG,90,85,5
15/02/2022,ISSSTE,29,17,12
15/02/2022,IMSS,350,258,92
15/02/2022,Privados,56,54,2
15/02/2022,SMM TLAJOMULCO,0,0,0
15/02/2022,SMM GUADALAJARA,0,0,0
15/02/2022,CRUZ ROJA,0,0,0
15/02/2022,SSMM ZAPOPAN,0,0,0
16/02/2022,SSJ,100,80,20
16/02/2022,HCG,85,82,3
16/02/2022,ISSSTE,30,21,9
16/02/2022,IMSS,327,224,103
16/02/2022,Privados,55,55,0
16/02/2022,SMM TLAJOMULCO,0,0,0
16/02/2022,SMM GUADALAJARA,0,0,0
16/02/2022,CRUZ ROJA,0,0,0
16/02/2022,SSMM ZAPOPAN,0,0,0
17/02/2022,SSJ,92,79,13
17/02/2022,HCG,85,81,4
17/02/2022,ISSSTE,26,16,10
17/02/2022,IMSS,308,210,98
17/02/2022,Privados,50,49,1
17/02/2022,SMM TLAJOMULCO,0,0,0
17/02/2022,SMM GUADALAJARA,0,0,0
17/02/2022,CRUZ ROJA,0,0,0
17/02/2022,SSMM ZAPOPAN,0,0,0
18/02/2022,SSJ,85,72,13
18/02/2022,HCG,70,68,2
18/02/2022,ISSSTE,29,17,12
18/02/2022,IMSS,263,196,67
18/02/2022,Privados,42,42,0
18/02/2022,SMM TLAJOMULCO,0,0,0
18/02/2022,SMM GUADALAJARA,0,0,0
18/02/2022,CRUZ ROJA,0,0,0
18/02/2022,SSMM ZAPOPAN,0,0,0
19/02/2022,SSJ,76,66,10
19/02/2022,HCG,61,60,1
19/02/2022,ISSSTE,25,16,9
19/02/2022,IMSS,258,193,65
19/02/2022,Privados,21,21,0
19/02/2022,SMM TLAJOMULCO,0,0,0
19/02/2022,SMM GUADALAJARA,0,0,0
19/02/2022,CRUZ ROJA,0,0,0
19/02/2022,SSMM ZAPOPAN,0,0,0
20/02/2022,SSJ,68,57,11
20/02/2022,HCG,60,58,2
20/02/2022,ISSSTE,17,10,7
20/02/2022,IMSS,220,210,10
20/02/2022,Privados,7,7,0
20/02/2022,SMM TLAJOMULCO,0,0,0
20/02/2022,SMM GUADALAJARA,0,0,0
20/02/2022,CRUZ ROJA,0,0,0
20/02/2022,SSMM ZAPOPAN,0,0,0
21/02/2022,SSJ,65,59,6
21/02/2022,HCG,54,53,1
21/02/2022,ISSSTE,17,12,5
21/02/2022,IMSS,192,172,20
21/02/2022,Privados,32,31,1
21/02/2022,SMM TLAJOMULCO,0,0,0
21/02/2022,SMM GUADALAJARA,0,0,0
21/02/2022,CRUZ ROJA,0,0,0
21/02/2022,SSMM ZAPOPAN,0,0,0
22/02/2022,SSJ,66,55,11
22/02/2022,HCG,50,49,1
22/02/2022,ISSSTE,16,12,4
22/02/2022,IMSS,192,172,20
22/02/2022,Privados,26,26,0
22/02/2022,SMM TLAJOMULCO,0,0,0
22/02/2022,SMM GUADALAJARA,0,0,0
22/02/2022,CRUZ ROJA,0,0,0
22/02/2022,SSMM ZAPOPAN,0,0,0
23/02/2022,SSJ,64,48,16
23/02/2022,HCG,49,45,4
23/02/2022,ISSSTE,16,13,3
23/02/2022,IMSS,172,157,15
23/02/2022,Privados,32,32,0
23/02/2022,SMM TLAJOMULCO,0,0,0
23/02/2022,SMM GUADALAJARA,0,0,0
23/02/2022,CRUZ ROJA,0,0,0
23/02/2022,SSMM ZAPOPAN,0,0,0
24/02/2022,SSJ,54,45,9
24/02/2022,HCG,43,41,2
24/02/2022,ISSSTE,19,13,6
24/02/2022,IMSS,157,152,5
24/02/2022,Privados,24,23,1
24/02/2022,SMM TLAJOMULCO,0,0,0
24/02/2022,SMM GUADALAJARA,0,0,0
24/02/2022,CRUZ ROJA,0,0,0
24/02/2022,SSMM ZAPOPAN,0,0,0
25/02/2022,SSJ,45,37,8
25/02/2022,HCG,39,38,1
25/02/2022,ISSSTE,13,10,3
25/02/2022,IMSS,138,116,22
25/02/2022,Privados,17,17,0
25/02/2022,SMM TLAJOMULCO,0,0,0
25/02/2022,SMM GUADALAJARA,0,0,0
25/02/2022,CRUZ ROJA,0,0,0
25/02/2022,SSMM ZAPOPAN,0,0,0
26/02/2022,SSJ,43,35,8
26/02/2022,HCG,38,37,1
26/02/2022,ISSSTE,9,6,3
26/02/2022,IMSS,138,116,22
26/02/2022,Privados,10,10,0
26/02/2022,SMM TLAJOMULCO,0,0,0
26/02/2022,SMM GUADALAJARA,0,0,0
26/02/2022,CRUZ ROJA,0,0,0
26/02/2022,SSMM ZAPOPAN,0,0,0
27/02/2022,SSJ,41,33,8
27/02/2022,HCG,34,33,1
27/02/2022,ISSSTE,5,4,1
27/02/2022,IMSS,121,103,18
27/02/2022,Privados,4,4,0
27/02/2022,SMM TLAJOMULCO,0,0,0
27/02/2022,SMM GUADALAJARA,0,0,0
27/02/2022,CRUZ ROJA,0,0,0
27/02/2022,SSMM ZAPOPAN,0,0,0
28/02/2022,SSJ,31,25,6
28/02/2022,HCG,29,27,2
28/02/2022,ISSSTE,4,3,1
28/02/2022,IMSS,121,103,18
28/02/2022,Privados,15,12,3
28/02/2022,SMM TLAJOMULCO,0,0,0
28/02/2022,SMM GUADALAJARA,0,0,0
28/02/2022,CRUZ ROJA,0,0,0
28/02/2022,SSMM ZAPOPAN,0,0,0
01/03/2022,SSJ,26,18,8
01/03/2022,HCG,27,26,1
01/03/2022,ISSSTE,5,3,2
01/03/2022,IMSS,111,78,33
01/03/2022,Privados,15,15,0
01/03/2022,SMM TLAJOMULCO,0,0,0
01/03/2022,SMM GUADALAJARA,0,0,0
01/03/2022,CRUZ ROJA,0,0,0
01/03/2022,SSMM ZAPOPAN,0,0,0
02/03/2022,SSJ,22,17,5
02/03/2022,HCG,18,14,4
02/03/2022,ISSSTE,6,4,2
02/03/2022,IMSS,100,73,27
02/03/2022,Privados,0,0,0
02/03/2022,SMM TLAJOMULCO,0,0,0
02/03/2022,SMM GUADALAJARA,0,0,0
02/03/2022,CRUZ ROJA,0,0,0
02/03/2022,SSMM ZAPOPAN,0,0,0
03/03/2022,SSJ,19,14,5
03/03/2022,HCG,24,20,4
03/03/2022,ISSSTE,5,4,1
03/03/2022,IMSS,98,74,24
03/03/2022,Privados,0,0,0
03/03/2022,SMM TLAJOMULCO,0,0,0
03/03/2022,SMM GUADALAJARA,0,0,0
03/03/2022,CRUZ ROJA,0,0,0
03/03/2022,SSMM ZAPOPAN,0,0,0
04/03/2022,SSJ,17,9,8
04/03/2022,HCG,20,19,1
04/03/2022,ISSSTE,4,2,2
04/03/2022,IMSS,92,73,19
04/03/2022,Privados,15,15,0
04/03/2022,SMM TLAJOMULCO,0,0,0
04/03/2022,SMM GUADALAJARA,0,0,0
04/03/2022,CRUZ ROJA,0,0,0
04/03/2022,SSMM ZAPOPAN,0,0,0
05/03/2022,SSJ,16,9,7
05/03/2022,HCG,22,19,3
05/03/2022,ISSSTE,4,3,1
05/03/2022,IMSS,77,74,3
05/03/2022,Privados,3,3,0
05/03/2022,SMM TLAJOMULCO,0,0,0
05/03/2022,SMM GUADALAJARA,0,0,0
05/03/2022,CRUZ ROJA,0,0,0
05/03/2022,SSMM ZAPOPAN,0,0,0
06/03/2022,SSJ,15,9,6
06/03/2022,HCG,17,16,1
06/03/2022,ISSSTE,4,4,0
06/03/2022,IMSS,73,73,0
06/03/2022,Privados,0,0,0
06/03/2022,SMM TLAJOMULCO,0,0,0
06/03/2022,SMM GUADALAJARA,0,0,0
06/03/2022,CRUZ ROJA,0,0,0
06/03/2022,SSMM ZAPOPAN,0,0,0
07/03/2022,SSJ,15,9,6
07/03/2022,HCG,22,19,3
07/03/2022,ISSSTE,4,4,0
07/03/2022,IMSS,78,64,14
07/03/2022,Privados,0,0,0
07/03/2022,SMM TLAJOMULCO,0,0,0
07/03/2022,SMM GUADALAJARA,0,0,0
07/03/2022,CRUZ ROJA,0,0,0
07/03/2022,SSMM ZAPOPAN,0,0,0
08/03/2022,SSJ,18,11,7
08/03/2022,HCG,25,23,2
08/03/2022,ISSSTE,6,4,2
08/03/2022,IMSS,78,61,17
08/03/2022,Privados,2,0,2
08/03/2022,SMM TLAJOMULCO,0,0,0
08/03/2022,SMM GUADALAJARA,0,0,0
08/03/2022,CRUZ ROJA,0,0,0
08/03/2022,SSMM ZAPOPAN,0,0,0
09/03/2022,SSJ,8,4,4
09/03/2022,HCG,21,20,1
09/03/2022,ISSSTE,6,4,2
09/03/2022,IMSS,64,58,6
09/03/2022,Privados,1,1,0
09/03/2022,SMM TLAJOMULCO,0,0,0
09/03/2022,SMM GUADALAJARA,0,0,0
09/03/2022,CRUZ ROJA,0,0,0
09/03/2022,SSMM ZAPOPAN,0,0,0
10/03/2022,SSJ,9,5,4
10/03/2022,HCG,21,20,1
10/03/2022,ISSSTE,4,3,1
10/03/2022,IMSS,60,48,12
10/03/2022,Privados,0,0,0
10/03/2022,SMM TLAJOMULCO,0,0,0
10/03/2022,SMM GUADALAJARA,0,0,0
10/03/2022,CRUZ ROJA,0,0,0
10/03/2022,SSMM ZAPOPAN,0,0,0
11/03/2022,SSJ,8,3,5
11/03/2022,HCG,16,16,0
11/03/2022,ISSSTE,3,2,1
11/03/2022,IMSS,52,47,5
11/03/2022,Privados,0,0,0
11/03/2022,SMM TLAJOMULCO,0,0,0
11/03/2022,SMM GUADALAJARA,0,0,0
11/03/2022,CRUZ ROJA,0,0,0
11/03/2022,SSMM ZAPOPAN,0,0,0
12/03/2022,SSJ,6,2,4
12/03/2022,HCG,15,15,0
12/03/2022,ISSSTE,5,3,2
12/03/2022,IMSS,50,47,3
12/03/2022,Privados,0,0,0
12/03/2022,SMM TLAJOMULCO,0,0,0
12/03/2022,SMM GUADALAJARA,0,0,0
12/03/2022,CRUZ ROJA,0,0,0
12/03/2022,SSMM ZAPOPAN,0,0,0
13/03/2022,SSJ,6,5,1
13/03/2022,HCG,13,13,0
13/03/2022,ISSSTE,3,1,2
13/03/2022,IMSS,50,50,0
13/03/2022,Privados,0,0,0
13/03/2022,SMM TLAJOMULCO,0,0,0
13/03/2022,SMM GUADALAJARA,0,0,0
13/03/2022,CRUZ ROJA,0,0,0
13/03/2022,SSMM ZAPOPAN,0,0,0
14/03/2022,SSJ,7,4,3
14/03/2022,HCG,14,14,0
14/03/2022,ISSSTE,3,2,1
14/03/2022,IMSS,50,34,16
14/03/2022,Privados,4,4,0
14/03/2022,SMM TLAJOMULCO,0,0,0
14/03/2022,SMM GUADALAJARA,0,0,0
14/03/2022,CRUZ ROJA,0,0,0
14/03/2022,SSMM ZAPOPAN,0,0,0
15/03/2022,SSJ,5,3,2
15/03/2022,HCG,14,14,0
15/03/2022,ISSSTE,2,1,1
15/03/2022,IMSS,50,34,16
15/03/2022,Privados,5,4,1
15/03/2022,SMM TLAJOMULCO,0,0,0
15/03/2022,SMM GUADALAJARA,0,0,0
15/03/2022,CRUZ ROJA,0,0,0
15/03/2022,SSMM ZAPOPAN,0,0,0
16/03/2022,SSJ,5,3,2
16/03/2022,HCG,14,13,1
16/03/2022,ISSSTE,0,0,0
16/03/2022,IMSS,53,40,13
16/03/2022,Privados,3,2,1
16/03/2022,SMM TLAJOMULCO,0,0,0
16/03/2022,SMM GUADALAJARA,0,0,0
16/03/2022,CRUZ ROJA,0,0,0
16/03/2022,SSMM ZAPOPAN,0,0,0
17/03/2022,SSJ,5,3,2
17/03/2022,HCG,12,11,1
17/03/2022,ISSSTE,2,1,1
17/03/2022,IMSS,47,34,13
17/03/2022,Privados,2,2,0
17/03/2022,SMM TLAJOMULCO,0,0,0
17/03/2022,SMM GUADALAJARA,0,0,0
17/03/2022,CRUZ ROJA,0,0,0
17/03/2022,SSMM ZAPOPAN,0,0,0
18/03/2022,SSJ,7,1,6
18/03/2022,HCG,9,9,0
18/03/2022,ISSSTE,1,1,0
18/03/2022,IMSS,48,26,22
18/03/2022,Privados,3,3,0
18/03/2022,SMM TLAJOMULCO,0,0,0
18/03/2022,SMM GUADALAJARA,0,0,0
18/03/2022,CRUZ ROJA,0,0,0
18/03/2022,SSMM ZAPOPAN,0,0,0
19/03/2022,SSJ,6,2,4
19/03/2022,HCG,11,10,1
19/03/2022,ISSSTE,1,1,0
19/03/2022,IMSS,6,6,0
19/03/2022,Privados,1,1,0
19/03/2022,SMM TLAJOMULCO,0,0,0
19/03/2022,SMM GUADALAJARA,0,0,0
19/03/2022,CRUZ ROJA,0,0,0
19/03/2022,SSMM ZAPOPAN,0,0,0
20/03/2022,SSJ,6,2,4
20/03/2022,HCG,9,9,0
20/03/2022,ISSSTE,1,1,0
20/03/2022,IMSS,40,30,10
20/03/2022,Privados,0,0,0
20/03/2022,SMM TLAJOMULCO,0,0,0
20/03/2022,SMM GUADALAJARA,0,0,0
20/03/2022,CRUZ ROJA,0,0,0
20/03/2022,SSMM ZAPOPAN,0,0,0
21/03/2022,SSJ,6,2,4
21/03/2022,HCG,9,9,0
21/03/2022,ISSSTE,1,1,0
21/03/2022,IMSS,39,29,10
21/03/2022,Privados,0,0,0
21/03/2022,SMM TLAJOMULCO,0,0,0
21/03/2022,SMM GUADALAJARA,0,0,0
21/03/2022,CRUZ ROJA,0,0,0
21/03/2022,SSMM ZAPOPAN,0,0,0
22/03/2022,SSJ,6,2,4
22/03/2022,HCG,9,9,0
22/03/2022,ISSSTE,1,1,0
22/03/2022,IMSS,41,27,14
22/03/2022,Privados,5,5,0
22/03/2022,SMM TLAJOMULCO,0,0,0
22/03/2022,SMM GUADALAJARA,0,0,0
22/03/2022,CRUZ ROJA,0,0,0
22/03/2022,SSMM ZAPOPAN,0,0,0
23/03/2022,SSJ,6,1,5
23/03/2022,HCG,10,10,0
23/03/2022,ISSSTE,1,1,0
23/03/2022,IMSS,37,30,7
23/03/2022,Privados,3,3,0
23/03/2022,SMM TLAJOMULCO,0,0,0
23/03/2022,SMM GUADALAJARA,0,0,0
23/03/2022,CRUZ ROJA,0,0,0
23/03/2022,SSMM ZAPOPAN,0,0,0
24/03/2022,SSJ,6,1,5
24/03/2022,HCG,8,8,0
24/03/2022,ISSSTE,1,1,0
24/03/2022,IMSS,33,25,8
24/03/2022,Privados,1,1,0
24/03/2022,SMM TLAJOMULCO,0,0,0
24/03/2022,SMM GUADALAJARA,0,0,0
24/03/2022,CRUZ ROJA,0,0,0
24/03/2022,SSMM ZAPOPAN,0,0,0
25/03/2022,SSJ,8,3,5
25/03/2022,HCG,8,7,1
25/03/2022,ISSSTE,1,1,0
25/03/2022,IMSS,30,24,6
25/03/2022,Privados,1,0,1
25/03/2022,SMM TLAJOMULCO,0,0,0
25/03/2022,SMM GUADALAJARA,0,0,0
25/03/2022,CRUZ ROJA,0,0,0
25/03/2022,SSMM ZAPOPAN,0,0,0
26/03/2022,SSJ,6,1,5
26/03/2022,HCG,8,7,1
26/03/2022,ISSSTE,1,1,0
26/03/2022,IMSS,34,24,10
26/03/2022,Privados,0,0,0
26/03/2022,SMM TLAJOMULCO,0,0,0
26/03/2022,SMM GUADALAJARA,0,0,0
26/03/2022,CRUZ ROJA,0,0,0
26/03/2022,SSMM ZAPOPAN,0,0,0
27/03/2022,SSJ,5,1,4
27/03/2022,HCG,8,7,1
27/03/2022,ISSSTE,1,1,0
27/03/2022,IMSS,33,24,9
27/03/2022,Privados,0,0,0
27/03/2022,SMM TLAJOMULCO,0,0,0
27/03/2022,SMM GUADALAJARA,0,0,0
27/03/2022,CRUZ ROJA,0,0,0
27/03/2022,SSMM ZAPOPAN,0,0,0
28/03/2022,SSJ,6,0,6
28/03/2022,HCG,7,6,1
28/03/2022,ISSSTE,1,1,0
28/03/2022,IMSS,34,27,7
28/03/2022,Privados,0,0,0
28/03/2022,SMM TLAJOMULCO,0,0,0
28/03/2022,SMM GUADALAJARA,0,0,0
28/03/2022,CRUZ ROJA,0,0,0
28/03/2022,SSMM ZAPOPAN,0,0,0
29/03/2022,SSJ,6,1,5
29/03/2022,HCG,7,6,1
29/03/2022,ISSSTE,1,1,0
29/03/2022,IMSS,34,27,7
29/03/2022,Privados,0,0,0
29/03/2022,SMM TLAJOMULCO,0,0,0
29/03/2022,SMM GUADALAJARA,0,0,0
29/03/2022,CRUZ ROJA,0,0,0
29/03/2022,SSMM ZAPOPAN,0,0,0
30/03/2022,SSJ,4,0,4
30/03/2022,HCG,9,8,1
30/03/2022,ISSSTE,1,1,0
30/03/2022,IMSS,34,28,6
30/03/2022,Privados,0,0,0
30/03/2022,SMM TLAJOMULCO,0,0,0
30/03/2022,SMM GUADALAJARA,0,0,0
30/03/2022,CRUZ ROJA,0,0,0
30/03/2022,SSMM ZAPOPAN,0,0,0
31/03/2022,SSJ,1,0,1
31/03/2022,HCG,8,7,1
31/03/2022,ISSSTE,1,1,0
31/03/2022,IMSS,36,24,12
31/03/2022,Privados,0,0,0
31/03/2022,SMM TLAJOMULCO,0,0,0
31/03/2022,SMM GUADALAJARA,0,0,0
31/03/2022,CRUZ ROJA,0,0,0
31/03/2022,SSMM ZAPOPAN,0,0,0
01/04/2022,SSJ,4,0,4
01/04/2022,HCG,8,7,1
01/04/2022,ISSSTE,1,1,0
01/04/2022,IMSS,33,27,6
01/04/2022,Privados,0,0,0
01/04/2022,SMM TLAJOMULCO,0,0,0
01/04/2022,SMM GUADALAJARA,0,0,0
01/04/2022,CRUZ ROJA,0,0,0
01/04/2022,SSMM ZAPOPAN,0,0,0
02/04/2022,SSJ,3,0,3
02/04/2022,HCG,8,7,1
02/04/2022,ISSSTE,1,1,0
02/04/2022,IMSS,30,26,4
02/04/2022,Privados,0,0,0
02/04/2022,SMM TLAJOMULCO,0,0,0
02/04/2022,SMM GUADALAJARA,0,0,0
02/04/2022,CRUZ ROJA,0,0,0
02/04/2022,SSMM ZAPOPAN,0,0,0
03/04/2022,SSJ,4,0,4
03/04/2022,HCG,6,6,0
03/04/2022,ISSSTE,1,1,0
03/04/2022,IMSS,33,28,5
03/04/2022,Privados,0,0,0
03/04/2022,SMM TLAJOMULCO,0,0,0
03/04/2022,SMM GUADALAJARA,0,0,0
03/04/2022,CRUZ ROJA,0,0,0
03/04/2022,SSMM ZAPOPAN,0,0,0
04/04/2022,SSJ,4,0,4
04/04/2022,HCG,8,7,1
04/04/2022,ISSSTE,1,1,1
04/04/2022,IMSS,33,28,5
04/04/2022,Privados,0,0,0
04/04/2022,SMM TLAJOMULCO,0,0,0
04/04/2022,SMM GUADALAJARA,0,0,0
04/04/2022,CRUZ ROJA,0,0,0
04/04/2022,SSMM ZAPOPAN,0,0,0
05/04/2022,SSJ,2,2,0
05/04/2022,HCG,7,6,1
05/04/2022,ISSSTE,1,1,0
05/04/2022,IMSS,34,28,6
05/04/2022,Privados,0,0,0
05/04/2022,SMM TLAJOMULCO,0,0,0
05/04/2022,SMM GUADALAJARA,0,0,0
05/04/2022,CRUZ ROJA,0,0,0
05/04/2022,SSMM ZAPOPAN,0,0,0
06/04/2022,SSJ,3,1,2
06/04/2022,HCG,5,5,0
06/04/2022,ISSSTE,1,1,0
06/04/2022,IMSS,29,24,5
06/04/2022,Privados,0,0,0
06/04/2022,SMM TLAJOMULCO,0,0,0
06/04/2022,SMM GUADALAJARA,0,0,0
06/04/2022,CRUZ ROJA,0,0,0
06/04/2022,SSMM ZAPOPAN,0,0,0
07/04/2022,SSJ,3,0,3
07/04/2022,HCG,8,7,1
07/04/2022,ISSSTE,1,1,0
07/04/2022,IMSS,25,22,3
07/04/2022,Privados,0,0,0
07/04/2022,SMM TLAJOMULCO,0,0,0
07/04/2022,SMM GUADALAJARA,0,0,0
07/04/2022,CRUZ ROJA,0,0,0
07/04/2022,SSMM ZAPOPAN,0,0,0
08/04/2022,SSJ,2,1,1
08/04/2022,HCG,10,10,0
08/04/2022,ISSSTE,1,1,0
08/04/2022,IMSS,16,9,7
08/04/2022,Privados,0,0,0
